"areaCode","villcode","countyname","countycode","towncode","townname","villname","area_nickname"
"6300001","63000120033","臺北市","63000","63000120","北投區","文化里","士林區*、北投區"
"6300001","63000120034","臺北市","63000","63000120","北投區","豐年里","士林區*、北投區"
"6300001","63000120035","臺北市","63000","63000120","北投區","稻香里","士林區*、北投區"
"6300001","63000120036","臺北市","63000","63000120","北投區","桃源里","士林區*、北投區"
"6300001","63000120037","臺北市","63000","63000120","北投區","一德里","士林區*、北投區"
"6300001","63000120038","臺北市","63000","63000120","北投區","關渡里","士林區*、北投區"
"6300001","63000120039","臺北市","63000","63000120","北投區","泉源里","士林區*、北投區"
"6300001","63000120040","臺北市","63000","63000120","北投區","湖山里","士林區*、北投區"
"6300001","63000120041","臺北市","63000","63000120","北投區","大屯里","士林區*、北投區"
"6300001","63000120042","臺北市","63000","63000120","北投區","湖田里","士林區*、北投區"
"6300002","63000060001","臺北市","63000","63000060","大同區","玉泉里","大同區、士林區*"
"6300002","63000060002","臺北市","63000","63000060","大同區","建明里","大同區、士林區*"
"6300002","63000060003","臺北市","63000","63000060","大同區","建功里","大同區、士林區*"
"6300002","63000060004","臺北市","63000","63000060","大同區","建泰里","大同區、士林區*"
"6300002","63000060005","臺北市","63000","63000060","大同區","永樂里","大同區、士林區*"
"6300002","63000060006","臺北市","63000","63000060","大同區","朝陽里","大同區、士林區*"
"6300002","63000060007","臺北市","63000","63000060","大同區","星明里","大同區、士林區*"
"6300002","63000060008","臺北市","63000","63000060","大同區","光能里","大同區、士林區*"
"6300002","63000060009","臺北市","63000","63000060","大同區","大有里","大同區、士林區*"
"6300002","63000060010","臺北市","63000","63000060","大同區","延平里","大同區、士林區*"
"6300002","63000060011","臺北市","63000","63000060","大同區","雙連里","大同區、士林區*"
"6300002","63000060012","臺北市","63000","63000060","大同區","南芳里","大同區、士林區*"
"6300002","63000060013","臺北市","63000","63000060","大同區","民權里","大同區、士林區*"
"6300002","63000060014","臺北市","63000","63000060","大同區","景星里","大同區、士林區*"
"6300002","63000060015","臺北市","63000","63000060","大同區","隆和里","大同區、士林區*"
"6300002","63000060016","臺北市","63000","63000060","大同區","蓬萊里","大同區、士林區*"
"6300002","63000060017","臺北市","63000","63000060","大同區","國順里","大同區、士林區*"
"6300002","63000060018","臺北市","63000","63000060","大同區","國慶里","大同區、士林區*"
"6300002","63000060019","臺北市","63000","63000060","大同區","揚雅里","大同區、士林區*"
"6300002","63000060020","臺北市","63000","63000060","大同區","斯文里","大同區、士林區*"
"6300002","63000060021","臺北市","63000","63000060","大同區","鄰江里","大同區、士林區*"
"6300002","63000060022","臺北市","63000","63000060","大同區","至聖里","大同區、士林區*"
"6300002","63000060024","臺北市","63000","63000060","大同區","老師里","大同區、士林區*"
"6300002","63000060025","臺北市","63000","63000060","大同區","重慶里","大同區、士林區*"
"6300002","63000060026","臺北市","63000","63000060","大同區","保安里","大同區、士林區*"
"6300002","63000110001","臺北市","63000","63000110","士林區","仁勇里","大同區、士林區*"
"6300002","63000110002","臺北市","63000","63000110","士林區","義信里","大同區、士林區*"
"6300002","63000110003","臺北市","63000","63000110","士林區","福林里","大同區、士林區*"
"6300002","63000110004","臺北市","63000","63000110","士林區","福德里","大同區、士林區*"
"6300002","63000110005","臺北市","63000","63000110","士林區","福志里","大同區、士林區*"
"6300002","63000110006","臺北市","63000","63000110","士林區","舊佳里","大同區、士林區*"
"6300002","63000110007","臺北市","63000","63000110","士林區","福佳里","大同區、士林區*"
"6300002","63000110008","臺北市","63000","63000110","士林區","後港里","大同區、士林區*"
"6300002","63000110009","臺北市","63000","63000110","士林區","福中里","大同區、士林區*"
"6300002","63000110010","臺北市","63000","63000110","士林區","前港里","大同區、士林區*"
"6300002","63000110011","臺北市","63000","63000110","士林區","百齡里","大同區、士林區*"
"6300002","63000110012","臺北市","63000","63000110","士林區","承德里","大同區、士林區*"
"6300002","63000110013","臺北市","63000","63000110","士林區","福華里","大同區、士林區*"
"6300002","63000110014","臺北市","63000","63000110","士林區","明勝里","大同區、士林區*"
"6300002","63000110015","臺北市","63000","63000110","士林區","福順里","大同區、士林區*"
"6300002","63000110016","臺北市","63000","63000110","士林區","富光里","大同區、士林區*"
"6300002","63000110017","臺北市","63000","63000110","士林區","葫蘆里","大同區、士林區*"
"6300002","63000110018","臺北市","63000","63000110","士林區","葫東里","大同區、士林區*"
"6300002","63000110019","臺北市","63000","63000110","士林區","社子里","大同區、士林區*"
"6300002","63000110020","臺北市","63000","63000110","士林區","社新里","大同區、士林區*"
"6300002","63000110021","臺北市","63000","63000110","士林區","社園里","大同區、士林區*"
"6300002","63000110022","臺北市","63000","63000110","士林區","永倫里","大同區、士林區*"
"6300002","63000110023","臺北市","63000","63000110","士林區","福安里","大同區、士林區*"
"6300002","63000110024","臺北市","63000","63000110","士林區","富洲里","大同區、士林區*"
"6300002","63000110025","臺北市","63000","63000110","士林區","岩山里","大同區、士林區*"
"6300002","63000110026","臺北市","63000","63000110","士林區","名山里","大同區、士林區*"
"6300002","63000110029","臺北市","63000","63000110","士林區","聖山里","大同區、士林區*"
"6300002","63000110031","臺北市","63000","63000110","士林區","芝山里","大同區、士林區*"
"6300002","63000110032","臺北市","63000","63000110","士林區","東山里","大同區、士林區*"
"6300002","63000110043","臺北市","63000","63000110","士林區","永福里","大同區、士林區*"
"6300002","63000110044","臺北市","63000","63000110","士林區","公館里","大同區、士林區*"
"6300002","63000110045","臺北市","63000","63000110","士林區","新安里","大同區、士林區*"
"6300002","63000110046","臺北市","63000","63000110","士林區","陽明里","大同區、士林區*"
"6300002","63000110047","臺北市","63000","63000110","士林區","菁山里","大同區、士林區*"
"6300002","63000110048","臺北市","63000","63000110","士林區","平等里","大同區、士林區*"
"6300002","63000110049","臺北市","63000","63000110","士林區","溪山里","大同區、士林區*"
"6300002","63000110050","臺北市","63000","63000110","士林區","翠山里","大同區、士林區*"
"6300002","63000110051","臺北市","63000","63000110","士林區","臨溪里","大同區、士林區*"
"6300003","63000010002","臺北市","63000","63000010","松山區","莊敬里","松山區*、中山區"
"6300003","63000010003","臺北市","63000","63000010","松山區","東榮里","松山區*、中山區"
"6300003","63000010004","臺北市","63000","63000010","松山區","三民里","松山區*、中山區"
"6300003","63000010005","臺北市","63000","63000010","松山區","新益里","松山區*、中山區"
"6300003","63000010006","臺北市","63000","63000010","松山區","富錦里","松山區*、中山區"
"6300003","63000010007","臺北市","63000","63000010","松山區","新東里","松山區*、中山區"
"6300003","63000010008","臺北市","63000","63000010","松山區","富泰里","松山區*、中山區"
"6300003","63000010009","臺北市","63000","63000010","松山區","介壽里","松山區*、中山區"
"6300003","63000010010","臺北市","63000","63000010","松山區","精忠里","松山區*、中山區"
"6300003","63000010011","臺北市","63000","63000010","松山區","東光里","松山區*、中山區"
"6300003","63000010012","臺北市","63000","63000010","松山區","龍田里","松山區*、中山區"
"6300003","63000010013","臺北市","63000","63000010","松山區","東昌里","松山區*、中山區"
"6300003","63000010014","臺北市","63000","63000010","松山區","東勢里","松山區*、中山區"
"6300003","63000010015","臺北市","63000","63000010","松山區","中華里","松山區*、中山區"
"6300003","63000010016","臺北市","63000","63000010","松山區","民有里","松山區*、中山區"
"6300003","63000010017","臺北市","63000","63000010","松山區","民福里","松山區*、中山區"
"6300003","63000010019","臺北市","63000","63000010","松山區","安平里","松山區*、中山區"
"6300003","63000010020","臺北市","63000","63000010","松山區","鵬程里","松山區*、中山區"
"6300003","63000010021","臺北市","63000","63000010","松山區","自強里","松山區*、中山區"
"6300003","63000010035","臺北市","63000","63000010","松山區","松基里","松山區*、中山區"
"6300003","63000040001","臺北市","63000","63000040","中山區","正守里","松山區*、中山區"
"6300003","63000040002","臺北市","63000","63000040","中山區","正義里","松山區*、中山區"
"6300003","63000040003","臺北市","63000","63000040","中山區","正得里","松山區*、中山區"
"6300003","63000040004","臺北市","63000","63000040","中山區","民安里","松山區*、中山區"
"6300003","63000040005","臺北市","63000","63000040","中山區","康樂里","松山區*、中山區"
"6300003","63000040006","臺北市","63000","63000040","中山區","中山里","松山區*、中山區"
"6300003","63000040007","臺北市","63000","63000040","中山區","聚盛里","松山區*、中山區"
"6300003","63000040008","臺北市","63000","63000040","中山區","集英里","松山區*、中山區"
"6300003","63000040009","臺北市","63000","63000040","中山區","聚葉里","松山區*、中山區"
"6300003","63000040010","臺北市","63000","63000040","中山區","恆安里","松山區*、中山區"
"6300003","63000040011","臺北市","63000","63000040","中山區","晴光里","松山區*、中山區"
"6300003","63000040012","臺北市","63000","63000040","中山區","圓山里","松山區*、中山區"
"6300003","63000040013","臺北市","63000","63000040","中山區","劍潭里","松山區*、中山區"
"6300003","63000040014","臺北市","63000","63000040","中山區","大直里","松山區*、中山區"
"6300003","63000040015","臺北市","63000","63000040","中山區","成功里","松山區*、中山區"
"6300003","63000040016","臺北市","63000","63000040","中山區","永安里","松山區*、中山區"
"6300003","63000040017","臺北市","63000","63000040","中山區","大佳里","松山區*、中山區"
"6300003","63000040018","臺北市","63000","63000040","中山區","新喜里","松山區*、中山區"
"6300003","63000040019","臺北市","63000","63000040","中山區","新庄里","松山區*、中山區"
"6300003","63000040020","臺北市","63000","63000040","中山區","新福里","松山區*、中山區"
"6300003","63000040021","臺北市","63000","63000040","中山區","松江里","松山區*、中山區"
"6300003","63000040022","臺北市","63000","63000040","中山區","新生里","松山區*、中山區"
"6300003","63000040023","臺北市","63000","63000040","中山區","中庄里","松山區*、中山區"
"6300003","63000040024","臺北市","63000","63000040","中山區","行政里","松山區*、中山區"
"6300003","63000040025","臺北市","63000","63000040","中山區","行仁里","松山區*、中山區"
"6300003","63000040026","臺北市","63000","63000040","中山區","行孝里","松山區*、中山區"
"6300003","63000040027","臺北市","63000","63000040","中山區","下埤里","松山區*、中山區"
"6300003","63000040028","臺北市","63000","63000040","中山區","江寧里","松山區*、中山區"
"6300003","63000040029","臺北市","63000","63000040","中山區","江山里","松山區*、中山區"
"6300003","63000040030","臺北市","63000","63000040","中山區","中吉里","松山區*、中山區"
"6300003","63000040031","臺北市","63000","63000040","中山區","中原里","松山區*、中山區"
"6300003","63000040032","臺北市","63000","63000040","中山區","興亞里","松山區*、中山區"
"6300003","63000040033","臺北市","63000","63000040","中山區","中央里","松山區*、中山區"
"6300003","63000040034","臺北市","63000","63000040","中山區","朱馥里","松山區*、中山區"
"6300003","63000040035","臺北市","63000","63000040","中山區","龍洲里","松山區*、中山區"
"6300003","63000040036","臺北市","63000","63000040","中山區","朱園里","松山區*、中山區"
"6300003","63000040037","臺北市","63000","63000040","中山區","埤頭里","松山區*、中山區"
"6300003","63000040038","臺北市","63000","63000040","中山區","朱崙里","松山區*、中山區"
"6300003","63000040039","臺北市","63000","63000040","中山區","力行里","松山區*、中山區"
"6300003","63000040040","臺北市","63000","63000040","中山區","復華里","松山區*、中山區"
"6300003","63000040041","臺北市","63000","63000040","中山區","金泰里","松山區*、中山區"
"6300003","63000040042","臺北市","63000","63000040","中山區","北安里","松山區*、中山區"
"6300004","63000090001","臺北市","63000","63000090","南港區","南港里","南港區、內湖區"
"6300004","63000090002","臺北市","63000","63000090","南港區","中南里","南港區、內湖區"
"6300004","63000090003","臺北市","63000","63000090","南港區","新富里","南港區、內湖區"
"6300004","63000090004","臺北市","63000","63000090","南港區","三重里","南港區、內湖區"
"6300004","63000090005","臺北市","63000","63000090","南港區","東新里","南港區、內湖區"
"6300004","63000090006","臺北市","63000","63000090","南港區","新光里","南港區、內湖區"
"6300004","63000090007","臺北市","63000","63000090","南港區","東明里","南港區、內湖區"
"6300004","63000090008","臺北市","63000","63000090","南港區","西新里","南港區、內湖區"
"6300004","63000090009","臺北市","63000","63000090","南港區","玉成里","南港區、內湖區"
"6300004","63000090010","臺北市","63000","63000090","南港區","合成里","南港區、內湖區"
"6300004","63000090011","臺北市","63000","63000090","南港區","成福里","南港區、內湖區"
"6300004","63000090012","臺北市","63000","63000090","南港區","萬福里","南港區、內湖區"
"6300004","63000090013","臺北市","63000","63000090","南港區","鴻福里","南港區、內湖區"
"6300004","63000090014","臺北市","63000","63000090","南港區","百福里","南港區、內湖區"
"6300004","63000090015","臺北市","63000","63000090","南港區","聯成里","南港區、內湖區"
"6300004","63000090016","臺北市","63000","63000090","南港區","舊莊里","南港區、內湖區"
"6300004","63000090017","臺北市","63000","63000090","南港區","中研里","南港區、內湖區"
"6300004","63000090018","臺北市","63000","63000090","南港區","九如里","南港區、內湖區"
"6300004","63000090019","臺北市","63000","63000090","南港區","仁福里","南港區、內湖區"
"6300004","63000090020","臺北市","63000","63000090","南港區","重陽里","南港區、內湖區"
"6300004","63000100001","臺北市","63000","63000100","內湖區","西湖里","南港區、內湖區"
"6300004","63000100002","臺北市","63000","63000100","內湖區","西康里","南港區、內湖區"
"6300004","63000100003","臺北市","63000","63000100","內湖區","西安里","南港區、內湖區"
"6300004","63000100005","臺北市","63000","63000100","內湖區","港墘里","南港區、內湖區"
"6300004","63000100006","臺北市","63000","63000100","內湖區","港都里","南港區、內湖區"
"6300004","63000100007","臺北市","63000","63000100","內湖區","港富里","南港區、內湖區"
"6300004","63000100008","臺北市","63000","63000100","內湖區","港華里","南港區、內湖區"
"6300004","63000100009","臺北市","63000","63000100","內湖區","內湖里","南港區、內湖區"
"6300004","63000100010","臺北市","63000","63000100","內湖區","湖濱里","南港區、內湖區"
"6300004","63000100011","臺北市","63000","63000100","內湖區","紫星里","南港區、內湖區"
"6300004","63000100012","臺北市","63000","63000100","內湖區","大湖里","南港區、內湖區"
"6300004","63000100013","臺北市","63000","63000100","內湖區","金龍里","南港區、內湖區"
"6300004","63000100014","臺北市","63000","63000100","內湖區","金瑞里","南港區、內湖區"
"6300004","63000100015","臺北市","63000","63000100","內湖區","碧山里","南港區、內湖區"
"6300004","63000100016","臺北市","63000","63000100","內湖區","紫雲里","南港區、內湖區"
"6300004","63000100017","臺北市","63000","63000100","內湖區","清白里","南港區、內湖區"
"6300004","63000100018","臺北市","63000","63000100","內湖區","葫洲里","南港區、內湖區"
"6300004","63000100019","臺北市","63000","63000100","內湖區","紫陽里","南港區、內湖區"
"6300004","63000100020","臺北市","63000","63000100","內湖區","瑞陽里","南港區、內湖區"
"6300004","63000100021","臺北市","63000","63000100","內湖區","瑞光里","南港區、內湖區"
"6300004","63000100022","臺北市","63000","63000100","內湖區","五分里","南港區、內湖區"
"6300004","63000100023","臺北市","63000","63000100","內湖區","東湖里","南港區、內湖區"
"6300004","63000100024","臺北市","63000","63000100","內湖區","樂康里","南港區、內湖區"
"6300004","63000100025","臺北市","63000","63000100","內湖區","內溝里","南港區、內湖區"
"6300004","63000100026","臺北市","63000","63000100","內湖區","週美里","南港區、內湖區"
"6300004","63000100027","臺北市","63000","63000100","內湖區","行善里","南港區、內湖區"
"6300004","63000100028","臺北市","63000","63000100","內湖區","石潭里","南港區、內湖區"
"6300004","63000100029","臺北市","63000","63000100","內湖區","湖興里","南港區、內湖區"
"6300004","63000100030","臺北市","63000","63000100","內湖區","湖元里","南港區、內湖區"
"6300004","63000100031","臺北市","63000","63000100","內湖區","安湖里","南港區、內湖區"
"6300004","63000100032","臺北市","63000","63000100","內湖區","秀湖里","南港區、內湖區"
"6300004","63000100033","臺北市","63000","63000100","內湖區","安泰里","南港區、內湖區"
"6300004","63000100034","臺北市","63000","63000100","內湖區","金湖里","南港區、內湖區"
"6300004","63000100035","臺北市","63000","63000100","內湖區","康寧里","南港區、內湖區"
"6300004","63000100036","臺北市","63000","63000100","內湖區","明湖里","南港區、內湖區"
"6300004","63000100037","臺北市","63000","63000100","內湖區","蘆洲里","南港區、內湖區"
"6300004","63000100038","臺北市","63000","63000100","內湖區","麗山里","南港區、內湖區"
"6300004","63000100039","臺北市","63000","63000100","內湖區","寶湖里","南港區、內湖區"
"6300004","63000100040","臺北市","63000","63000100","內湖區","南湖里","南港區、內湖區"
"6300005","63000050011","臺北市","63000","63000050","中正區","永功里","中正區*、萬華區"
"6300005","63000050012","臺北市","63000","63000050","中正區","永昌里","中正區*、萬華區"
"6300005","63000050013","臺北市","63000","63000050","中正區","龍興里","中正區*、萬華區"
"6300005","63000050014","臺北市","63000","63000050","中正區","忠勤里","中正區*、萬華區"
"6300005","63000050015","臺北市","63000","63000050","中正區","廈安里","中正區*、萬華區"
"6300005","63000050016","臺北市","63000","63000050","中正區","愛國里","中正區*、萬華區"
"6300005","63000050017","臺北市","63000","63000050","中正區","南門里","中正區*、萬華區"
"6300005","63000050018","臺北市","63000","63000050","中正區","龍光里","中正區*、萬華區"
"6300005","63000050019","臺北市","63000","63000050","中正區","南福里","中正區*、萬華區"
"6300005","63000050020","臺北市","63000","63000050","中正區","龍福里","中正區*、萬華區"
"6300005","63000050021","臺北市","63000","63000050","中正區","新營里","中正區*、萬華區"
"6300005","63000050022","臺北市","63000","63000050","中正區","建國里","中正區*、萬華區"
"6300005","63000050023","臺北市","63000","63000050","中正區","光復里","中正區*、萬華區"
"6300005","63000050024","臺北市","63000","63000050","中正區","黎明里","中正區*、萬華區"
"6300005","63000050025","臺北市","63000","63000050","中正區","梅花里","中正區*、萬華區"
"6300005","63000050026","臺北市","63000","63000050","中正區","幸福里","中正區*、萬華區"
"6300005","63000050027","臺北市","63000","63000050","中正區","幸市里","中正區*、萬華區"
"6300005","63000050028","臺北市","63000","63000050","中正區","東門里","中正區*、萬華區"
"6300005","63000050029","臺北市","63000","63000050","中正區","文北里","中正區*、萬華區"
"6300005","63000050030","臺北市","63000","63000050","中正區","文祥里","中正區*、萬華區"
"6300005","63000050031","臺北市","63000","63000050","中正區","三愛里","中正區*、萬華區"
"6300005","63000070001","臺北市","63000","63000070","萬華區","福星里","中正區*、萬華區"
"6300005","63000070002","臺北市","63000","63000070","萬華區","萬壽里","中正區*、萬華區"
"6300005","63000070003","臺北市","63000","63000070","萬華區","西門里","中正區*、萬華區"
"6300005","63000070004","臺北市","63000","63000070","萬華區","新起里","中正區*、萬華區"
"6300005","63000070005","臺北市","63000","63000070","萬華區","菜園里","中正區*、萬華區"
"6300005","63000070006","臺北市","63000","63000070","萬華區","青山里","中正區*、萬華區"
"6300005","63000070007","臺北市","63000","63000070","萬華區","富民里","中正區*、萬華區"
"6300005","63000070008","臺北市","63000","63000070","萬華區","福音里","中正區*、萬華區"
"6300005","63000070009","臺北市","63000","63000070","萬華區","仁德里","中正區*、萬華區"
"6300005","63000070010","臺北市","63000","63000070","萬華區","富福里","中正區*、萬華區"
"6300005","63000070011","臺北市","63000","63000070","萬華區","頂碩里","中正區*、萬華區"
"6300005","63000070012","臺北市","63000","63000070","萬華區","雙園里","中正區*、萬華區"
"6300005","63000070013","臺北市","63000","63000070","萬華區","新忠里","中正區*、萬華區"
"6300005","63000070014","臺北市","63000","63000070","萬華區","新和里","中正區*、萬華區"
"6300005","63000070015","臺北市","63000","63000070","萬華區","糖廍里","中正區*、萬華區"
"6300005","63000070016","臺北市","63000","63000070","萬華區","和平里","中正區*、萬華區"
"6300005","63000070017","臺北市","63000","63000070","萬華區","綠堤里","中正區*、萬華區"
"6300005","63000070018","臺北市","63000","63000070","萬華區","華江里","中正區*、萬華區"
"6300005","63000070019","臺北市","63000","63000070","萬華區","柳鄉里","中正區*、萬華區"
"6300005","63000070020","臺北市","63000","63000070","萬華區","日善里","中正區*、萬華區"
"6300005","63000070021","臺北市","63000","63000070","萬華區","新安里","中正區*、萬華區"
"6300005","63000070022","臺北市","63000","63000070","萬華區","忠德里","中正區*、萬華區"
"6300005","63000070023","臺北市","63000","63000070","萬華區","孝德里","中正區*、萬華區"
"6300005","63000070024","臺北市","63000","63000070","萬華區","和德里","中正區*、萬華區"
"6300005","63000070025","臺北市","63000","63000070","萬華區","錦德里","中正區*、萬華區"
"6300005","63000070026","臺北市","63000","63000070","萬華區","全德里","中正區*、萬華區"
"6300005","63000070027","臺北市","63000","63000070","萬華區","保德里","中正區*、萬華區"
"6300005","63000070028","臺北市","63000","63000070","萬華區","銘德里","中正區*、萬華區"
"6300005","63000070029","臺北市","63000","63000070","萬華區","榮德里","中正區*、萬華區"
"6300005","63000070030","臺北市","63000","63000070","萬華區","壽德里","中正區*、萬華區"
"6300005","63000070031","臺北市","63000","63000070","萬華區","興德里","中正區*、萬華區"
"6300005","63000070032","臺北市","63000","63000070","萬華區","華中里","中正區*、萬華區"
"6300005","63000070033","臺北市","63000","63000070","萬華區","日祥里","中正區*、萬華區"
"6300005","63000070034","臺北市","63000","63000070","萬華區","忠貞里","中正區*、萬華區"
"6300005","63000070035","臺北市","63000","63000070","萬華區","凌霄里","中正區*、萬華區"
"6300005","63000070036","臺北市","63000","63000070","萬華區","騰雲里","中正區*、萬華區"
"6300006","63000030001","臺北市","63000","63000030","大安區","德安里","大安區"
"6300006","63000030002","臺北市","63000","63000030","大安區","仁慈里","大安區"
"6300006","63000030003","臺北市","63000","63000030","大安區","和安里","大安區"
"6300006","63000030004","臺北市","63000","63000030","大安區","民炤里","大安區"
"6300006","63000030005","臺北市","63000","63000030","大安區","仁愛里","大安區"
"6300006","63000030006","臺北市","63000","63000030","大安區","義村里","大安區"
"6300006","63000030007","臺北市","63000","63000030","大安區","民輝里","大安區"
"6300006","63000030008","臺北市","63000","63000030","大安區","昌隆里","大安區"
"6300006","63000030009","臺北市","63000","63000030","大安區","誠安里","大安區"
"6300006","63000030010","臺北市","63000","63000030","大安區","光武里","大安區"
"6300006","63000030011","臺北市","63000","63000030","大安區","龍坡里","大安區"
"6300006","63000030012","臺北市","63000","63000030","大安區","龍泉里","大安區"
"6300006","63000030013","臺北市","63000","63000030","大安區","古風里","大安區"
"6300006","63000030014","臺北市","63000","63000030","大安區","古莊里","大安區"
"6300006","63000030015","臺北市","63000","63000030","大安區","龍安里","大安區"
"6300006","63000030016","臺北市","63000","63000030","大安區","錦安里","大安區"
"6300006","63000030017","臺北市","63000","63000030","大安區","福住里","大安區"
"6300006","63000030018","臺北市","63000","63000030","大安區","永康里","大安區"
"6300006","63000030019","臺北市","63000","63000030","大安區","光明里","大安區"
"6300006","63000030020","臺北市","63000","63000030","大安區","錦泰里","大安區"
"6300006","63000030021","臺北市","63000","63000030","大安區","錦華里","大安區"
"6300006","63000030022","臺北市","63000","63000030","大安區","龍圖里","大安區"
"6300006","63000030023","臺北市","63000","63000030","大安區","新龍里","大安區"
"6300006","63000030026","臺北市","63000","63000030","大安區","龍陣里","大安區"
"6300006","63000030027","臺北市","63000","63000030","大安區","龍雲里","大安區"
"6300006","63000030028","臺北市","63000","63000030","大安區","龍生里","大安區"
"6300006","63000030029","臺北市","63000","63000030","大安區","住安里","大安區"
"6300006","63000030030","臺北市","63000","63000030","大安區","義安里","大安區"
"6300006","63000030031","臺北市","63000","63000030","大安區","通化里","大安區"
"6300006","63000030032","臺北市","63000","63000030","大安區","通安里","大安區"
"6300006","63000030033","臺北市","63000","63000030","大安區","臨江里","大安區"
"6300006","63000030034","臺北市","63000","63000030","大安區","法治里","大安區"
"6300006","63000030035","臺北市","63000","63000030","大安區","全安里","大安區"
"6300006","63000030036","臺北市","63000","63000030","大安區","群賢里","大安區"
"6300006","63000030037","臺北市","63000","63000030","大安區","群英里","大安區"
"6300006","63000030038","臺北市","63000","63000030","大安區","虎嘯里","大安區"
"6300006","63000030039","臺北市","63000","63000030","大安區","臥龍里","大安區"
"6300006","63000030040","臺北市","63000","63000030","大安區","龍淵里","大安區"
"6300006","63000030041","臺北市","63000","63000030","大安區","龍門里","大安區"
"6300006","63000030043","臺北市","63000","63000030","大安區","大學里","大安區"
"6300006","63000030044","臺北市","63000","63000030","大安區","芳和里","大安區"
"6300006","63000030046","臺北市","63000","63000030","大安區","黎元里","大安區"
"6300006","63000030047","臺北市","63000","63000030","大安區","黎孝里","大安區"
"6300006","63000030048","臺北市","63000","63000030","大安區","黎和里","大安區"
"6300006","63000030049","臺北市","63000","63000030","大安區","建安里","大安區"
"6300006","63000030050","臺北市","63000","63000030","大安區","建倫里","大安區"
"6300006","63000030051","臺北市","63000","63000030","大安區","敦安里","大安區"
"6300006","63000030052","臺北市","63000","63000030","大安區","正聲里","大安區"
